portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price,current_price,YTD_Perf,3YR_Perf,5YR_Perf,total_cost,current_value,percent_of_portfolio
PORT-1002,TSLA,"Tesla, Inc.",148,Consumer Cyclical,484.396,442.1,0.92,116.79,112.58,71690.60800000001,65430.8,2.32
PORT-1002,SOFI,"SoFi Technologies, Inc.",102,Financial Services,14.7147,16.97,-38.2,144.52,-25.08,1500.8994,1730.9399999999998,0.06
PORT-1002,INTC,Intel Corporation,77,Technology,130.2939,120.89,206.98,292.35,132.21,10032.6303,9308.53,0.33
PORT-1002,AAPL,Apple Inc.,73,Technology,320.1755,312.51,15.53,78.78,157.97,23372.8115,22813.23,0.81
PORT-1002,INTC,Intel Corporation,63,Technology,99.8514,120.89,206.98,292.35,132.21,6290.6382,7616.07,0.27
PORT-1002,PG,The Procter & Gamble Company,83,Consumer Defensive,125.3665,145.91,4.42,10.68,24.71,10405.4195,12110.529999999999,0.43
PORT-1002,GE,General Electric Company,43,Industrials,241.0796,320.82,0.17,302.24,365.69,10366.4228,13795.26,0.49
PORT-1002,NVDA,NVIDIA Corporation,55,Technology,221.104,214.25,13.46,466.79,1220.61,12160.720000000001,11783.75,0.42
PORT-1002,UNH,UnitedHealth Group Incorporated,7,Healthcare,280.3273,382.53,14.6,-16.72,2.47,1962.2911,2677.71,0.09
PORT-1002,BA,The Boeing Company,76,Industrials,224.3,228.78,0.44,11.22,-10.19,17046.8,17387.28,0.62
PORT-1002,GOOG,Alphabet Inc.,124,Technology,380.9817,386.12,22.54,215.55,220.43,47241.7308,47878.88,1.7
PORT-1002,PG,The Procter & Gamble Company,120,Consumer Defensive,115.0422,145.91,4.42,10.68,24.71,13805.063999999998,17509.2,0.62
PORT-1002,PYPL,"PayPal Holdings, Inc.",143,Financial Services,43.76,44.46,-23.3,-27.9,-82.76,6257.679999999999,6357.78,0.23
PORT-1002,INTC,Intel Corporation,130,Technology,125.4231,120.89,206.98,292.35,132.21,16305.003,15715.7,0.56
PORT-1002,AMZN,"Amazon.com, Inc.",32,Consumer Cyclical,296.3165,274.0,20.97,127.24,70.26,9482.128,8768.0,0.31
PORT-1002,AAPL,Apple Inc.,122,Technology,258.0055,312.51,15.53,78.78,157.97,31476.671,38126.22,1.35
PORT-1002,VOO,Vanguard S&P 500 ETF,82,Index Funds / ETFs,538.1688,693.91,10.79,88.19,93.15,44129.8416,56900.619999999995,2.02
PORT-1002,KO,The Coca-Cola Company,66,Consumer Defensive,76.7228,80.41,17.13,47.39,68.83,5063.7048,5307.0599999999995,0.19
PORT-1002,GE,General Electric Company,56,Industrials,231.5633,320.82,0.17,302.24,365.69,12967.5448,17965.92,0.64
PORT-1002,CVS,CVS Health Corporation,119,Healthcare,71.8146,92.97,18.01,53.55,27.78,8545.9374,11063.43,0.39
PORT-1002,PLTR,Palantir Technologies Inc.,3,Technology,109.9833,143.34,-14.61,874.44,521.6,329.9499,430.02,0.02
PORT-1002,NVDA,NVIDIA Corporation,108,Technology,165.828,214.25,13.46,466.79,1220.61,17909.424,23139.0,0.82
PORT-1002,JPM,JPMorgan Chase & Co.,108,Financial Services,293.2944,296.73,-7.95,134.12,102.77,31675.7952,32046.840000000004,1.14
PORT-1002,INTC,Intel Corporation,41,Technology,88.8921,120.89,206.98,292.35,132.21,3644.5760999999998,4956.49,0.18
PORT-1002,JPM,JPMorgan Chase & Co.,23,Financial Services,308.2584,296.73,-7.95,134.12,102.77,7089.9432,6824.790000000001,0.24
PORT-1002,QQQ,Invesco QQQ Trust,84,Index Funds / ETFs,722.1555,735.6,20.13,115.13,127.76,60661.062,61790.4,2.19
PORT-1002,TSLA,"Tesla, Inc.",82,Consumer Cyclical,435.9564,442.1,0.92,116.79,112.58,35748.4248,36252.200000000004,1.28
PORT-1002,JPM,JPMorgan Chase & Co.,90,Financial Services,254.388,296.73,-7.95,134.12,102.77,22894.920000000002,26705.7,0.95
PORT-1002,MA,Mastercard Incorporated,80,Financial Services,376.2304,493.75,-12.04,37.67,41.28,30098.431999999997,39500.0,1.4
PORT-1002,BA,The Boeing Company,135,Industrials,213.085,228.78,0.44,11.22,-10.19,28766.475000000002,30885.3,1.09
PORT-1002,NVDA,NVIDIA Corporation,43,Technology,197.718,214.25,13.46,466.79,1220.61,8501.874,9212.75,0.33
PORT-1002,TSLA,"Tesla, Inc.",119,Consumer Cyclical,312.6556,442.1,0.92,116.79,112.58,37206.0164,52609.9,1.86
PORT-1002,KO,The Coca-Cola Company,32,Consumer Defensive,67.7446,80.41,17.13,47.39,68.83,2167.8272,2573.12,0.09
PORT-1002,MA,Mastercard Incorporated,86,Financial Services,470.288,493.75,-12.04,37.67,41.28,40444.768000000004,42462.5,1.5
PORT-1002,ABBV,AbbVie Inc.,65,Healthcare,204.63,218.63,-3.09,76.46,135.02,13300.949999999999,14210.949999999999,0.5
PORT-1002,CVS,CVS Health Corporation,72,Healthcare,81.9423,92.97,18.01,53.55,27.78,5899.845600000001,6693.84,0.24
PORT-1002,PYPL,"PayPal Holdings, Inc.",110,Financial Services,42.0096,44.46,-23.3,-27.9,-82.76,4621.056,4890.6,0.17
PORT-1002,VOO,Vanguard S&P 500 ETF,25,Index Funds / ETFs,724.458,693.91,10.79,88.19,93.15,18111.45,17347.75,0.61
PORT-1002,GOOG,Alphabet Inc.,119,Technology,280.9259,386.12,22.54,215.55,220.43,33430.1821,45948.28,1.63
PORT-1002,KO,The Coca-Cola Company,57,Consumer Defensive,69.377,80.41,17.13,47.39,68.83,3954.4889999999996,4583.37,0.16
PORT-1002,VOO,Vanguard S&P 500 ETF,112,Index Funds / ETFs,531.2692,693.91,10.79,88.19,93.15,59502.1504,77717.92,2.75
PORT-1002,PLTR,Palantir Technologies Inc.,42,Technology,119.259,143.34,-14.61,874.44,521.6,5008.878,6020.28,0.21
PORT-1002,NVDA,NVIDIA Corporation,23,Technology,204.096,214.25,13.46,466.79,1220.61,4694.2080000000005,4927.75,0.17
PORT-1002,PLTR,Palantir Technologies Inc.,136,Technology,95.4072,143.34,-14.61,874.44,521.6,12975.379200000001,19494.24,0.69
PORT-1002,PYPL,"PayPal Holdings, Inc.",117,Financial Services,44.6352,44.46,-23.3,-27.9,-82.76,5222.3184,5201.82,0.18
PORT-1002,PYPL,"PayPal Holdings, Inc.",149,Financial Services,38.9464,44.46,-23.3,-27.9,-82.76,5803.013599999999,6624.54,0.23
PORT-1002,BA,The Boeing Company,111,Industrials,157.01,228.78,0.44,11.22,-10.19,17428.11,25394.58,0.9
PORT-1003,XOM,Exxon Mobil Corporation,24,Energy,130.152,146.96,21.44,58.99,192.13,3123.6479999999997,3527.04,0.1
PORT-1003,BA,The Boeing Company,63,Industrials,219.814,228.78,0.44,11.22,-10.19,13848.282,14413.14,0.39
PORT-1003,ABBV,AbbVie Inc.,123,Healthcare,215.4,218.63,-3.09,76.46,135.02,26494.2,26891.489999999998,0.73
PORT-1003,AAPL,Apple Inc.,87,Technology,273.548,312.51,15.53,78.78,157.97,23798.676,27188.37,0.74
PORT-1003,CVS,CVS Health Corporation,77,Healthcare,91.1493,92.97,18.01,53.55,27.78,7018.496099999999,7158.69,0.19
PORT-1003,AMZN,"Amazon.com, Inc.",86,Consumer Cyclical,193.0135,274.0,20.97,127.24,70.26,16599.161,23564.0,0.64
PORT-1003,TSLA,"Tesla, Inc.",104,Consumer Cyclical,435.9564,442.1,0.92,116.79,112.58,45339.465599999996,45978.4,1.24
PORT-1003,PLTR,Palantir Technologies Inc.,148,Technology,96.7323,143.34,-14.61,874.44,521.6,14316.3804,21214.32,0.57
PORT-1003,INTC,Intel Corporation,123,Technology,99.8514,120.89,206.98,292.35,132.21,12281.7222,14869.47,0.4
PORT-1003,TSLA,"Tesla, Inc.",14,Consumer Cyclical,413.9384,442.1,0.92,116.79,112.58,5795.1376,6189.400000000001,0.17
PORT-1003,AAPL,Apple Inc.,66,Technology,310.85,312.51,15.53,78.78,157.97,20516.100000000002,20625.66,0.56
PORT-1003,PLTR,Palantir Technologies Inc.,19,Technology,141.7857,143.34,-14.61,874.44,521.6,2693.9283,2723.46,0.07
PORT-1003,MA,Mastercard Incorporated,64,Financial Services,544.544,493.75,-12.04,37.67,41.28,34850.816,31600.0,0.86
PORT-1003,KO,The Coca-Cola Company,58,Consumer Defensive,59.5826,80.41,17.13,47.39,68.83,3455.7907999999998,4663.78,0.13
PORT-1003,XOM,Exxon Mobil Corporation,95,Energy,122.757,146.96,21.44,58.99,192.13,11661.915,13961.2,0.38
PORT-1003,WMT,Walmart Inc.,113,Consumer Defensive,110.2422,118.9,5.86,150.93,168.39,12457.3686,13435.7,0.36
PORT-1003,XOM,Exxon Mobil Corporation,28,Energy,149.379,146.96,21.44,58.99,192.13,4182.612,4114.88,0.11
PORT-1003,GE,General Electric Company,143,Industrials,244.2517,320.82,0.17,302.24,365.69,34927.9931,45877.26,1.24
PORT-1003,MSFT,Microsoft Corporation,80,Technology,342.5161,426.99,-9.31,33.1,79.84,27401.288,34159.2,0.92
PORT-1003,NVDA,NVIDIA Corporation,33,Technology,221.104,214.25,13.46,466.79,1220.61,7296.432000000001,7070.25,0.19
PORT-1003,NVDA,NVIDIA Corporation,71,Technology,221.104,214.25,13.46,466.79,1220.61,15698.384000000002,15211.75,0.41
PORT-1003,WMT,Walmart Inc.,127,Consumer Defensive,112.613,118.9,5.86,150.93,168.39,14301.851,15100.300000000001,0.41
PORT-1003,XOM,Exxon Mobil Corporation,95,Energy,152.337,146.96,21.44,58.99,192.13,14472.015,13961.2,0.38
PORT-1003,CVS,CVS Health Corporation,128,Healthcare,78.2595,92.97,18.01,53.55,27.78,10017.216,11900.16,0.32
PORT-1003,CVS,CVS Health Corporation,143,Healthcare,88.3872,92.97,18.01,53.55,27.78,12639.369600000002,13294.71,0.36
PORT-1003,GOOG,Alphabet Inc.,70,Technology,388.6783,386.12,22.54,215.55,220.43,27207.481,27028.4,0.73
PORT-1003,BA,The Boeing Company,134,Industrials,226.543,228.78,0.44,11.22,-10.19,30356.762000000002,30656.52,0.83
PORT-1003,XOM,Exxon Mobil Corporation,124,Energy,144.942,146.96,21.44,58.99,192.13,17972.808,18223.04,0.49
PORT-1003,AAPL,Apple Inc.,145,Technology,295.3075,312.51,15.53,78.78,157.97,42819.5875,45313.95,1.23
PORT-1003,VOO,Vanguard S&P 500 ETF,87,Index Funds / ETFs,731.3576,693.91,10.79,88.19,93.15,63628.11120000001,60370.17,1.63
PORT-1003,BA,The Boeing Company,12,Industrials,219.814,228.78,0.44,11.22,-10.19,2637.768,2745.36,0.07
PORT-1003,KO,The Coca-Cola Company,129,Consumer Defensive,62.8474,80.41,17.13,47.39,68.83,8107.3146,10372.89,0.28
PORT-1003,GOOG,Alphabet Inc.,56,Technology,273.2293,386.12,22.54,215.55,220.43,15300.840800000002,21622.72,0.59
PORT-1003,WMT,Walmart Inc.,142,Consumer Defensive,126.8378,118.9,5.86,150.93,168.39,18010.9676,16883.8,0.46
PORT-1003,PG,The Procter & Gamble Company,103,Consumer Defensive,131.2661,145.91,4.42,10.68,24.71,13520.4083,15028.73,0.41
PORT-1003,JPM,JPMorgan Chase & Co.,142,Financial Services,284.316,296.73,-7.95,134.12,102.77,40372.871999999996,42135.66,1.14
PORT-1003,QQQ,Invesco QQQ Trust,148,Index Funds / ETFs,590.8545,735.6,20.13,115.13,127.76,87446.466,108868.8,2.95
PORT-1003,NVDA,NVIDIA Corporation,18,Technology,201.97,214.25,13.46,466.79,1220.61,3635.46,3856.5,0.1
PORT-1003,VOO,Vanguard S&P 500 ETF,121,Index Funds / ETFs,586.466,693.91,10.79,88.19,93.15,70962.386,83963.11,2.27
PORT-1003,PYPL,"PayPal Holdings, Inc.",32,Financial Services,46.3856,44.46,-23.3,-27.9,-82.76,1484.3392,1422.72,0.04
PORT-1003,MA,Mastercard Incorporated,137,Financial Services,485.1392,493.75,-12.04,37.67,41.28,66464.0704,67643.75,1.83
PORT-1003,GE,General Electric Company,82,Industrials,272.8006,320.82,0.17,302.24,365.69,22369.649199999996,26307.239999999998,0.71
PORT-1003,VOO,Vanguard S&P 500 ETF,122,Index Funds / ETFs,524.3696,693.91,10.79,88.19,93.15,63973.091199999995,84657.01999999999,2.29
PORT-1003,NVDA,NVIDIA Corporation,120,Technology,148.82,214.25,13.46,466.79,1220.61,17858.399999999998,25710.0,0.7
PORT-1003,WMT,Walmart Inc.,53,Consumer Defensive,123.2816,118.9,5.86,150.93,168.39,6533.9248,6301.700000000001,0.17
PORT-1003,GOOG,Alphabet Inc.,149,Technology,380.9817,386.12,22.54,215.55,220.43,56766.2733,57531.88,1.56
PORT-1003,JPM,JPMorgan Chase & Co.,145,Financial Services,245.4096,296.73,-7.95,134.12,102.77,35584.392,43025.850000000006,1.16
PORT-1003,TSLA,"Tesla, Inc.",62,Consumer Cyclical,409.5348,442.1,0.92,116.79,112.58,25391.157600000002,27410.2,0.74
PORT-1003,MSFT,Microsoft Corporation,134,Technology,396.1632,426.99,-9.31,33.1,79.84,53085.868800000004,57216.66,1.55
PORT-1003,XOM,Exxon Mobil Corporation,132,Energy,144.942,146.96,21.44,58.99,192.13,19132.344,19398.72,0.53
PORT-1003,INTC,Intel Corporation,119,Technology,105.9399,120.89,206.98,292.35,132.21,12606.8481,14385.91,0.39
PORT-1003,TSLA,"Tesla, Inc.",38,Consumer Cyclical,391.9204,442.1,0.92,116.79,112.58,14892.975199999999,16799.8,0.45
PORT-1003,AMZN,"Amazon.com, Inc.",106,Consumer Cyclical,258.2575,274.0,20.97,127.24,70.26,27375.295,29044.0,0.79
PORT-1003,KO,The Coca-Cola Company,78,Consumer Defensive,77.539,80.41,17.13,47.39,68.83,6048.042,6271.98,0.17
PORT-1003,KO,The Coca-Cola Company,17,Consumer Defensive,64.4798,80.41,17.13,47.39,68.83,1096.1566,1366.97,0.04
PORT-1003,GE,General Electric Company,129,Industrials,253.768,320.82,0.17,302.24,365.69,32736.072,41385.78,1.12
PORT-1003,PYPL,"PayPal Holdings, Inc.",119,Financial Services,47.2608,44.46,-23.3,-27.9,-82.76,5624.0352,5290.74,0.14
PORT-1003,PG,The Procter & Gamble Company,3,Consumer Defensive,154.8645,145.91,4.42,10.68,24.71,464.59349999999995,437.73,0.01
PORT-1003,SOFI,"SoFi Technologies, Inc.",12,Financial Services,14.7147,16.97,-38.2,144.52,-25.08,176.5764,203.64,0.01
PORT-1003,ABBV,AbbVie Inc.,135,Healthcare,213.246,218.63,-3.09,76.46,135.02,28788.210000000003,29515.05,0.8
PORT-1003,TSLA,"Tesla, Inc.",97,Consumer Cyclical,471.1852,442.1,0.92,116.79,112.58,45704.964400000004,42883.700000000004,1.16
PORT-1003,GOOG,Alphabet Inc.,18,Technology,334.8021,386.12,22.54,215.55,220.43,6026.4378,6950.16,0.19
PORT-1003,MSFT,Microsoft Corporation,82,Technology,379.6564,426.99,-9.31,33.1,79.84,31131.824800000002,35013.18,0.95
PORT-1003,QQQ,Invesco QQQ Trust,141,Index Funds / ETFs,700.272,735.6,20.13,115.13,127.76,98738.35200000001,103719.6,2.81
PORT-1003,CVS,CVS Health Corporation,71,Healthcare,69.9732,92.97,18.01,53.55,27.78,4968.0972,6600.87,0.18
PORT-1003,PG,The Procter & Gamble Company,46,Consumer Defensive,119.4669,145.91,4.42,10.68,24.71,5495.4774,6711.86,0.18
PORT-1003,PG,The Procter & Gamble Company,26,Consumer Defensive,151.9147,145.91,4.42,10.68,24.71,3949.7822,3793.66,0.1
PORT-1003,PG,The Procter & Gamble Company,33,Consumer Defensive,159.2892,145.91,4.42,10.68,24.71,5256.5436,4815.03,0.13
PORT-1003,GOOG,Alphabet Inc.,76,Technology,330.9538,386.12,22.54,215.55,220.43,25152.4888,29345.12,0.79
PORT-1003,MSFT,Microsoft Corporation,45,Technology,292.9957,426.99,-9.31,33.1,79.84,13184.8065,19214.55,0.52
PORT-1003,KO,The Coca-Cola Company,150,Consumer Defensive,66.9284,80.41,17.13,47.39,68.83,10039.26,12061.5,0.33
PORT-1003,MA,Mastercard Incorporated,145,Financial Services,430.6848,493.75,-12.04,37.67,41.28,62449.296,71593.75,1.94
PORT-1003,CVS,CVS Health Corporation,57,Healthcare,83.7837,92.97,18.01,53.55,27.78,4775.6709,5299.29,0.14
PORT-1003,SOFI,"SoFi Technologies, Inc.",7,Financial Services,14.0679,16.97,-38.2,144.52,-25.08,98.4753,118.78999999999999,0.0
PORT-1003,MA,Mastercard Incorporated,120,Financial Services,485.1392,493.75,-12.04,37.67,41.28,58216.704000000005,59250.0,1.6
PORT-1003,ABBV,AbbVie Inc.,47,Healthcare,215.4,218.63,-3.09,76.46,135.02,10123.800000000001,10275.61,0.28
PORT-1003,CVS,CVS Health Corporation,56,Healthcare,78.2595,92.97,18.01,53.55,27.78,4382.532,5206.32,0.14
PORT-1003,MSFT,Microsoft Corporation,36,Technology,445.6836,426.99,-9.31,33.1,79.84,16044.6096,15371.64,0.42
PORT-1003,BA,The Boeing Company,150,Industrials,217.571,228.78,0.44,11.22,-10.19,32635.65,34317.0,0.93
PORT-1003,VOO,Vanguard S&P 500 ETF,76,Index Funds / ETFs,662.3616,693.91,10.79,88.19,93.15,50339.4816,52737.159999999996,1.43
PORT-1003,UNH,UnitedHealth Group Incorporated,118,Healthcare,326.4085,382.53,14.6,-16.72,2.47,38516.203,45138.53999999999,1.22
PORT-1003,PLTR,Palantir Technologies Inc.,25,Technology,103.3578,143.34,-14.61,874.44,521.6,2583.9449999999997,3583.5,0.1
PORT-1003,PYPL,"PayPal Holdings, Inc.",143,Financial Services,37.6336,44.46,-23.3,-27.9,-82.76,5381.6048,6357.78,0.17
PORT-1003,PYPL,"PayPal Holdings, Inc.",20,Financial Services,36.3208,44.46,-23.3,-27.9,-82.76,726.4159999999999,889.2,0.02
PORT-1003,TSLA,"Tesla, Inc.",91,Consumer Cyclical,334.6736,442.1,0.92,116.79,112.58,30455.2976,40231.1,1.09
PORT-1003,VOO,Vanguard S&P 500 ETF,85,Index Funds / ETFs,600.2652,693.91,10.79,88.19,93.15,51022.542,58982.35,1.6
PORT-1003,PG,The Procter & Gamble Company,102,Consumer Defensive,162.239,145.91,4.42,10.68,24.71,16548.378,14882.82,0.4
PORT-1003,CVS,CVS Health Corporation,13,Healthcare,87.4665,92.97,18.01,53.55,27.78,1137.0645,1208.61,0.03
PORT-1003,PYPL,"PayPal Holdings, Inc.",44,Financial Services,38.0712,44.46,-23.3,-27.9,-82.76,1675.1327999999999,1956.24,0.05
PORT-1003,KO,The Coca-Cola Company,98,Consumer Defensive,81.62,80.41,17.13,47.39,68.83,7998.76,7880.179999999999,0.21
PORT-1003,ABBV,AbbVie Inc.,20,Healthcare,150.78,218.63,-3.09,76.46,135.02,3015.6,4372.6,0.12
PORT-1003,UNH,UnitedHealth Group Incorporated,12,Healthcare,280.3273,382.53,14.6,-16.72,2.47,3363.9276,4590.36,0.12
PORT-1003,PYPL,"PayPal Holdings, Inc.",141,Financial Services,30.632,44.46,-23.3,-27.9,-82.76,4319.112,6268.86,0.17
PORT-1003,MSFT,Microsoft Corporation,113,Technology,350.7695,426.99,-9.31,33.1,79.84,39636.953499999996,48249.87,1.31
PORT-1003,AAPL,Apple Inc.,88,Technology,276.6565,312.51,15.53,78.78,157.97,24345.772,27500.879999999997,0.74
PORT-1003,GE,General Electric Company,100,Industrials,247.4238,320.82,0.17,302.24,365.69,24742.38,32082.0,0.87
PORT-1003,PG,The Procter & Gamble Company,57,Consumer Defensive,109.1426,145.91,4.42,10.68,24.71,6221.1282,8316.869999999999,0.23
PORT-1003,VOO,Vanguard S&P 500 ETF,89,Index Funds / ETFs,517.47,693.91,10.79,88.19,93.15,46054.83,61757.99,1.67
PORT-1003,UNH,UnitedHealth Group Incorporated,77,Healthcare,314.8882,382.53,14.6,-16.72,2.47,24246.3914,29454.809999999998,0.8
PORT-1003,AMZN,"Amazon.com, Inc.",125,Consumer Cyclical,212.043,274.0,20.97,127.24,70.26,26505.375,34250.0,0.93
PORT-1003,SOFI,"SoFi Technologies, Inc.",131,Financial Services,16.9785,16.97,-38.2,144.52,-25.08,2224.1835,2223.0699999999997,0.06
PORT-1003,BA,The Boeing Company,33,Industrials,237.758,228.78,0.44,11.22,-10.19,7846.014,7549.74,0.2
PORT-1003,AMZN,"Amazon.com, Inc.",64,Consumer Cyclical,252.8205,274.0,20.97,127.24,70.26,16180.512,17536.0,0.47
PORT-1003,XOM,Exxon Mobil Corporation,75,Energy,112.404,146.96,21.44,58.99,192.13,8430.3,11022.0,0.3
PORT-1003,AMZN,"Amazon.com, Inc.",81,Consumer Cyclical,190.295,274.0,20.97,127.24,70.26,15413.894999999999,22194.0,0.6
PORT-1003,VOO,Vanguard S&P 500 ETF,117,Index Funds / ETFs,724.458,693.91,10.79,88.19,93.15,84761.586,81187.47,2.2
PORT-1003,AAPL,Apple Inc.,71,Technology,254.897,312.51,15.53,78.78,157.97,18097.686999999998,22188.21,0.6
PORT-1003,UNH,UnitedHealth Group Incorporated,79,Healthcare,303.3679,382.53,14.6,-16.72,2.47,23966.064100000003,30219.87,0.82
PORT-1003,SOFI,"SoFi Technologies, Inc.",122,Financial Services,15.1998,16.97,-38.2,144.52,-25.08,1854.3756,2070.3399999999997,0.06
PORT-1003,PYPL,"PayPal Holdings, Inc.",107,Financial Services,35.4456,44.46,-23.3,-27.9,-82.76,3792.6792,4757.22,0.13
PORT-1003,ABBV,AbbVie Inc.,2,Healthcare,150.78,218.63,-3.09,76.46,135.02,301.56,437.26,0.01
PORT-1003,XOM,Exxon Mobil Corporation,24,Energy,122.757,146.96,21.44,58.99,192.13,2946.168,3527.04,0.1
PORT-1003,PG,The Procter & Gamble Company,137,Consumer Defensive,160.7641,145.91,4.42,10.68,24.71,22024.6817,19989.67,0.54
PORT-1003,SOFI,"SoFi Technologies, Inc.",45,Financial Services,16.9785,16.97,-38.2,144.52,-25.08,764.0325,763.65,0.02
PORT-1003,KO,The Coca-Cola Company,38,Consumer Defensive,87.3334,80.41,17.13,47.39,68.83,3318.6692,3055.58,0.08
PORT-1003,INTC,Intel Corporation,127,Technology,129.0762,120.89,206.98,292.35,132.21,16392.6774,15353.03,0.42
PORT-1003,GOOG,Alphabet Inc.,41,Technology,342.4987,386.12,22.54,215.55,220.43,14042.446699999999,15830.92,0.43
PORT-1003,VOO,Vanguard S&P 500 ETF,77,Index Funds / ETFs,586.466,693.91,10.79,88.19,93.15,45157.882,53431.07,1.45
PORT-1003,PLTR,Palantir Technologies Inc.,149,Technology,120.5841,143.34,-14.61,874.44,521.6,17967.0309,21357.66,0.58
PORT-1003,AMZN,"Amazon.com, Inc.",110,Consumer Cyclical,269.1315,274.0,20.97,127.24,70.26,29604.465,30140.0,0.82
PORT-1003,XOM,Exxon Mobil Corporation,106,Energy,133.11,146.96,21.44,58.99,192.13,14109.660000000002,15577.76,0.42
PORT-1003,WMT,Walmart Inc.,78,Consumer Defensive,99.5736,118.9,5.86,150.93,168.39,7766.7408,9274.2,0.25
PORT-1003,PLTR,Palantir Technologies Inc.,94,Technology,135.1602,143.34,-14.61,874.44,521.6,12705.0588,13473.960000000001,0.36
PORT-1003,UNH,UnitedHealth Group Incorporated,2,Healthcare,288.0075,382.53,14.6,-16.72,2.47,576.015,765.06,0.02
PORT-1003,PYPL,"PayPal Holdings, Inc.",55,Financial Services,31.5072,44.46,-23.3,-27.9,-82.76,1732.896,2445.3,0.07
PORT-1003,UNH,UnitedHealth Group Incorporated,91,Healthcare,295.6877,382.53,14.6,-16.72,2.47,26907.580700000002,34810.229999999996,0.94
PORT-1003,GOOG,Alphabet Inc.,39,Technology,365.5885,386.12,22.54,215.55,220.43,14257.951500000001,15058.68,0.41
PORT-1003,PLTR,Palantir Technologies Inc.,6,Technology,117.9339,143.34,-14.61,874.44,521.6,707.6034,860.04,0.02
PORT-1003,ABBV,AbbVie Inc.,63,Healthcare,219.708,218.63,-3.09,76.46,135.02,13841.604,13773.69,0.37
PORT-1003,MA,Mastercard Incorporated,113,Financial Services,346.528,493.75,-12.04,37.67,41.28,39157.664000000004,55793.75,1.51
PORT-1003,PYPL,"PayPal Holdings, Inc.",71,Financial Services,36.7584,44.46,-23.3,-27.9,-82.76,2609.8464,3156.66,0.09
PORT-1003,MA,Mastercard Incorporated,33,Financial Services,470.288,493.75,-12.04,37.67,41.28,15519.504,16293.75,0.44
PORT-1003,TSLA,"Tesla, Inc.",126,Consumer Cyclical,457.9744,442.1,0.92,116.79,112.58,57704.7744,55704.600000000006,1.51
PORT-1003,NVDA,NVIDIA Corporation,134,Technology,153.072,214.25,13.46,466.79,1220.61,20511.648,28709.5,0.78
PORT-1003,MA,Mastercard Incorporated,100,Financial Services,495.04,493.75,-12.04,37.67,41.28,49504.0,49375.0,1.34
PORT-1003,SOFI,"SoFi Technologies, Inc.",22,Financial Services,15.3615,16.97,-38.2,144.52,-25.08,337.953,373.34,0.01
PORT-1003,KO,The Coca-Cola Company,131,Consumer Defensive,87.3334,80.41,17.13,47.39,68.83,11440.6754,10533.71,0.29
PORT-1003,TSLA,"Tesla, Inc.",100,Consumer Cyclical,312.6556,442.1,0.92,116.79,112.58,31265.559999999998,44210.0,1.2
PORT-1003,UNH,UnitedHealth Group Incorporated,144,Healthcare,372.4897,382.53,14.6,-16.72,2.47,53638.516800000005,55084.31999999999,1.49
PORT-1003,GE,General Electric Company,76,Industrials,320.3821,320.82,0.17,302.24,365.69,24349.0396,24382.32,0.66
PORT-1003,MSFT,Microsoft Corporation,79,Technology,321.8826,426.99,-9.31,33.1,79.84,25428.725400000003,33732.21,0.91
PORT-1003,INTC,Intel Corporation,30,Technology,98.6337,120.89,206.98,292.35,132.21,2959.011,3626.7,0.1
