portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price
PORT-1012,AMZN,"Amazon.com, Inc.",84,Consumer Cyclical,241.9465
PORT-1012,QQQ,Invesco QQQ Trust,77,Index Funds / ETFs,598.149
PORT-1012,BA,The Boeing Company,2,Industrials,159.253
PORT-1012,JPM,JPMorgan Chase & Co.,47,Financial Services,287.3088
PORT-1012,SOFI,"SoFi Technologies, Inc.",140,Financial Services,13.4211
PORT-1012,MSFT,Microsoft Corporation,117,Technology,334.2627
PORT-1012,PLTR,Palantir Technologies Inc.,85,Technology,143.1108
PORT-1012,WMT,Walmart Inc.,19,Consumer Defensive,85.3488
PORT-1012,NVDA,NVIDIA Corporation,34,Technology,167.954
PORT-1012,AMZN,"Amazon.com, Inc.",6,Consumer Cyclical,263.6945
PORT-1012,PYPL,"PayPal Holdings, Inc.",41,Financial Services,36.7584
PORT-1012,AMZN,"Amazon.com, Inc.",54,Consumer Cyclical,274.5685
PORT-1012,GOOG,Alphabet Inc.,119,Technology,346.347
PORT-1012,MA,Mastercard Incorporated,51,Financial Services,366.3296
PORT-1012,PLTR,Palantir Technologies Inc.,49,Technology,125.8845
PORT-1012,BA,The Boeing Company,92,Industrials,161.496
PORT-1012,JPM,JPMorgan Chase & Co.,100,Financial Services,236.4312
PORT-1012,JPM,JPMorgan Chase & Co.,3,Financial Services,293.2944
PORT-1012,MSFT,Microsoft Corporation,21,Technology,338.3894
PORT-1012,AMZN,"Amazon.com, Inc.",132,Consumer Cyclical,241.9465
PORT-1012,AAPL,Apple Inc.,116,Technology,261.114
PORT-1012,MA,Mastercard Incorporated,147,Financial Services,475.2384
PORT-1012,AAPL,Apple Inc.,134,Technology,239.3545
PORT-1012,AMZN,"Amazon.com, Inc.",89,Consumer Cyclical,288.161
PORT-1012,MSFT,Microsoft Corporation,108,Technology,342.5161
PORT-1012,PYPL,"PayPal Holdings, Inc.",150,Financial Services,38.5088
PORT-1012,AMZN,"Amazon.com, Inc.",113,Consumer Cyclical,290.8795
PORT-1012,AMZN,"Amazon.com, Inc.",101,Consumer Cyclical,269.1315
PORT-1012,PG,The Procter & Gamble Company,36,Consumer Defensive,110.6175
PORT-1012,INTC,Intel Corporation,130,Technology,130.2939
PORT-1012,JPM,JPMorgan Chase & Co.,54,Financial Services,323.2224
PORT-1012,AMZN,"Amazon.com, Inc.",14,Consumer Cyclical,190.295
PORT-1012,INTC,Intel Corporation,37,Technology,102.2868
PORT-1012,AAPL,Apple Inc.,142,Technology,307.7415
PORT-1012,GE,General Electric Company,107,Industrials,336.2426
PORT-1012,CVS,CVS Health Corporation,72,Healthcare,72.7353
PORT-1012,MSFT,Microsoft Corporation,5,Technology,404.4166
PORT-1012,PYPL,"PayPal Holdings, Inc.",70,Financial Services,48.136
PORT-1012,ABBV,AbbVie Inc.,74,Healthcare,189.552
PORT-1012,CVS,CVS Health Corporation,82,Healthcare,96.6735
PORT-1012,MSFT,Microsoft Corporation,129,Technology,449.8103
PORT-1012,UNH,UnitedHealth Group Incorporated,51,Healthcare,391.6902
PORT-1013,KO,The Coca-Cola Company,94,Consumer Defensive,79.1714
PORT-1013,VOO,Vanguard S&P 500 ETF,6,Index Funds / ETFs,517.47
PORT-1013,QQQ,Invesco QQQ Trust,122,Index Funds / ETFs,547.0875
PORT-1013,NVDA,NVIDIA Corporation,31,Technology,206.222
PORT-1013,SOFI,"SoFi Technologies, Inc.",52,Financial Services,11.6424
PORT-1013,MA,Mastercard Incorporated,98,Financial Services,371.28
PORT-1013,TSLA,"Tesla, Inc.",114,Consumer Cyclical,400.7276
PORT-1013,GOOG,Alphabet Inc.,128,Technology,400.2232
PORT-1013,SOFI,"SoFi Technologies, Inc.",75,Financial Services,16.8168
PORT-1013,BA,The Boeing Company,102,Industrials,213.085
PORT-1013,UNH,UnitedHealth Group Incorporated,60,Healthcare,376.3298
PORT-1013,UNH,UnitedHealth Group Incorporated,61,Healthcare,288.0075
PORT-1013,KO,The Coca-Cola Company,124,Consumer Defensive,57.134
PORT-1013,BA,The Boeing Company,68,Industrials,165.982
PORT-1013,NVDA,NVIDIA Corporation,146,Technology,195.592
PORT-1013,GE,General Electric Company,74,Industrials,275.9727
PORT-1013,PLTR,Palantir Technologies Inc.,28,Technology,96.7323
PORT-1013,GE,General Electric Company,108,Industrials,336.2426
PORT-1013,PG,The Procter & Gamble Company,108,Consumer Defensive,123.8916
PORT-1013,KO,The Coca-Cola Company,18,Consumer Defensive,89.782
PORT-1013,JPM,JPMorgan Chase & Co.,58,Financial Services,299.28
PORT-1013,QQQ,Invesco QQQ Trust,148,Index Funds / ETFs,568.971
PORT-1013,UNH,UnitedHealth Group Incorporated,137,Healthcare,299.5278
PORT-1013,QQQ,Invesco QQQ Trust,72,Index Funds / ETFs,692.9775
PORT-1013,VOO,Vanguard S&P 500 ETF,6,Index Funds / ETFs,593.3656
PORT-1013,PLTR,Palantir Technologies Inc.,34,Technology,111.3084
PORT-1013,AMZN,"Amazon.com, Inc.",63,Consumer Cyclical,212.043
PORT-1013,QQQ,Invesco QQQ Trust,118,Index Funds / ETFs,598.149
PORT-1013,MSFT,Microsoft Corporation,22,Technology,429.1768
PORT-1013,CVS,CVS Health Corporation,136,Healthcare,88.3872
PORT-1013,MSFT,Microsoft Corporation,96,Technology,420.9234
PORT-1013,UNH,UnitedHealth Group Incorporated,77,Healthcare,376.3298
PORT-1013,VOO,Vanguard S&P 500 ETF,35,Index Funds / ETFs,517.47
PORT-1013,BA,The Boeing Company,44,Industrials,163.739
PORT-1013,MSFT,Microsoft Corporation,150,Technology,288.869
PORT-1013,SOFI,"SoFi Technologies, Inc.",115,Financial Services,12.2892
PORT-1013,QQQ,Invesco QQQ Trust,25,Index Funds / ETFs,663.7995
PORT-1013,WMT,Walmart Inc.,6,Consumer Defensive,117.3546
PORT-1013,CVS,CVS Health Corporation,23,Healthcare,76.4181
PORT-1013,AMZN,"Amazon.com, Inc.",111,Consumer Cyclical,212.043
PORT-1013,PYPL,"PayPal Holdings, Inc.",57,Financial Services,38.0712
PORT-1013,WMT,Walmart Inc.,149,Consumer Defensive,105.5006
PORT-1013,ABBV,AbbVie Inc.,26,Healthcare,168.012
PORT-1013,JPM,JPMorgan Chase & Co.,84,Financial Services,263.3664
PORT-1013,XOM,Exxon Mobil Corporation,4,Energy,122.757
PORT-1013,PLTR,Palantir Technologies Inc.,89,Technology,111.3084
PORT-1013,XOM,Exxon Mobil Corporation,12,Energy,125.715
PORT-1013,TSLA,"Tesla, Inc.",108,Consumer Cyclical,339.0772
PORT-1013,NVDA,NVIDIA Corporation,49,Technology,176.458
PORT-1013,PG,The Procter & Gamble Company,18,Consumer Defensive,104.7179
PORT-1013,UNH,UnitedHealth Group Incorporated,41,Healthcare,284.1674
PORT-1013,KO,The Coca-Cola Company,138,Consumer Defensive,84.0686
PORT-1013,GE,General Electric Company,109,Industrials,285.489
PORT-1013,AAPL,Apple Inc.,63,Technology,289.0905
PORT-1013,PG,The Procter & Gamble Company,72,Consumer Defensive,117.992
PORT-1013,TSLA,"Tesla, Inc.",137,Consumer Cyclical,383.1132
PORT-1013,PYPL,"PayPal Holdings, Inc.",47,Financial Services,41.1344
PORT-1013,GOOG,Alphabet Inc.,45,Technology,396.3749
PORT-1013,PG,The Procter & Gamble Company,48,Consumer Defensive,128.3163
PORT-1013,QQQ,Invesco QQQ Trust,2,Index Funds / ETFs,598.149
PORT-1013,PG,The Procter & Gamble Company,96,Consumer Defensive,151.9147
PORT-1013,AMZN,"Amazon.com, Inc.",108,Consumer Cyclical,247.3835
PORT-1013,SOFI,"SoFi Technologies, Inc.",128,Financial Services,15.5232
PORT-1013,MSFT,Microsoft Corporation,4,Technology,379.6564
PORT-1013,VOO,Vanguard S&P 500 ETF,86,Index Funds / ETFs,503.6708
PORT-1013,MA,Mastercard Incorporated,25,Financial Services,475.2384
PORT-1013,INTC,Intel Corporation,40,Technology,94.9806
PORT-1013,UNH,UnitedHealth Group Incorporated,118,Healthcare,284.1674
PORT-1013,GE,General Electric Company,133,Industrials,333.0705
PORT-1013,JPM,JPMorgan Chase & Co.,45,Financial Services,305.2656
PORT-1013,JPM,JPMorgan Chase & Co.,132,Financial Services,281.3232
PORT-1013,CVS,CVS Health Corporation,84,Healthcare,95.7528
PORT-1013,MSFT,Microsoft Corporation,77,Technology,326.0093
PORT-1013,AMZN,"Amazon.com, Inc.",149,Consumer Cyclical,209.3245
PORT-1013,GOOG,Alphabet Inc.,33,Technology,384.83
PORT-1013,QQQ,Invesco QQQ Trust,10,Index Funds / ETFs,517.9095
PORT-1013,PG,The Procter & Gamble Company,80,Consumer Defensive,131.2661
PORT-1013,JPM,JPMorgan Chase & Co.,118,Financial Services,251.3952
PORT-1013,ABBV,AbbVie Inc.,131,Healthcare,213.246
PORT-1013,VOO,Vanguard S&P 500 ETF,120,Index Funds / ETFs,551.968
PORT-1013,AMZN,"Amazon.com, Inc.",129,Consumer Cyclical,271.85
PORT-1013,GOOG,Alphabet Inc.,11,Technology,373.2851
PORT-1013,GOOG,Alphabet Inc.,116,Technology,284.7742
PORT-1013,QQQ,Invesco QQQ Trust,55,Index Funds / ETFs,787.806
PORT-1013,VOO,Vanguard S&P 500 ETF,140,Index Funds / ETFs,614.0644
PORT-1013,QQQ,Invesco QQQ Trust,17,Index Funds / ETFs,598.149
PORT-1013,ABBV,AbbVie Inc.,82,Healthcare,168.012
PORT-1013,VOO,Vanguard S&P 500 ETF,17,Index Funds / ETFs,565.7672
PORT-1013,VOO,Vanguard S&P 500 ETF,71,Index Funds / ETFs,731.3576
PORT-1013,CVS,CVS Health Corporation,16,Healthcare,90.2286
PORT-1013,INTC,Intel Corporation,98,Technology,104.7222
PORT-1013,GE,General Electric Company,120,Industrials,301.3495
PORT-1013,MA,Mastercard Incorporated,145,Financial Services,499.9904
PORT-1013,INTC,Intel Corporation,31,Technology,92.5452
PORT-1013,TSLA,"Tesla, Inc.",54,Consumer Cyclical,462.378
PORT-1013,PG,The Procter & Gamble Company,39,Consumer Defensive,120.9418
PORT-1013,QQQ,Invesco QQQ Trust,78,Index Funds / ETFs,744.039
PORT-1013,WMT,Walmart Inc.,83,Consumer Defensive,109.0568
PORT-1013,AMZN,"Amazon.com, Inc.",84,Consumer Cyclical,288.161
PORT-1013,MA,Mastercard Incorporated,65,Financial Services,514.8416
PORT-1013,PG,The Procter & Gamble Company,119,Consumer Defensive,160.7641
PORT-1013,ABBV,AbbVie Inc.,116,Healthcare,215.4
PORT-1013,KO,The Coca-Cola Company,141,Consumer Defensive,88.1496
PORT-1013,JPM,JPMorgan Chase & Co.,58,Financial Services,263.3664
PORT-1013,XOM,Exxon Mobil Corporation,126,Energy,140.505
PORT-1013,TSLA,"Tesla, Inc.",29,Consumer Cyclical,444.7636
PORT-1013,PLTR,Palantir Technologies Inc.,19,Technology,115.2837
PORT-1013,GE,General Electric Company,48,Industrials,285.489
PORT-1013,KO,The Coca-Cola Company,93,Consumer Defensive,78.3552
PORT-1013,XOM,Exxon Mobil Corporation,40,Energy,125.715
PORT-1013,KO,The Coca-Cola Company,81,Consumer Defensive,60.3988
PORT-1013,ABBV,AbbVie Inc.,141,Healthcare,217.554
PORT-1013,PG,The Procter & Gamble Company,113,Consumer Defensive,147.49
PORT-1013,ABBV,AbbVie Inc.,112,Healthcare,230.478
PORT-1013,GOOG,Alphabet Inc.,28,Technology,269.381
PORT-1013,GE,General Electric Company,62,Industrials,348.931
PORT-1013,UNH,UnitedHealth Group Incorporated,143,Healthcare,410.8907
PORT-1013,GOOG,Alphabet Inc.,68,Technology,311.7123
PORT-1013,TSLA,"Tesla, Inc.",90,Consumer Cyclical,422.7456
PORT-1013,PG,The Procter & Gamble Company,49,Consumer Defensive,143.0653
PORT-1014,PG,The Procter & Gamble Company,37,Consumer Defensive,157.8143
PORT-1014,PG,The Procter & Gamble Company,34,Consumer Defensive,115.0422
PORT-1014,AMZN,"Amazon.com, Inc.",99,Consumer Cyclical,244.665
PORT-1014,AAPL,Apple Inc.,41,Technology,254.897
PORT-1014,BA,The Boeing Company,129,Industrials,183.926
PORT-1014,CVS,CVS Health Corporation,149,Healthcare,76.4181
PORT-1014,PLTR,Palantir Technologies Inc.,133,Technology,143.1108
PORT-1014,CVS,CVS Health Corporation,113,Healthcare,92.07
PORT-1014,PYPL,"PayPal Holdings, Inc.",137,Financial Services,37.196
PORT-1014,KO,The Coca-Cola Company,138,Consumer Defensive,83.2524
PORT-1014,INTC,Intel Corporation,147,Technology,107.1576
PORT-1014,QQQ,Invesco QQQ Trust,16,Index Funds / ETFs,729.45
PORT-1014,WMT,Walmart Inc.,59,Consumer Defensive,118.54
PORT-1014,MA,Mastercard Incorporated,2,Financial Services,465.3376
PORT-1014,PG,The Procter & Gamble Company,31,Consumer Defensive,107.6677
PORT-1014,JPM,JPMorgan Chase & Co.,8,Financial Services,230.4456
PORT-1014,SOFI,"SoFi Technologies, Inc.",54,Financial Services,13.7445
PORT-1014,AMZN,"Amazon.com, Inc.",29,Consumer Cyclical,209.3245
PORT-1014,UNH,UnitedHealth Group Incorporated,3,Healthcare,272.6471
PORT-1014,PYPL,"PayPal Holdings, Inc.",87,Financial Services,43.76
PORT-1014,AAPL,Apple Inc.,8,Technology,239.3545
PORT-1014,AAPL,Apple Inc.,81,Technology,220.7035
PORT-1014,JPM,JPMorgan Chase & Co.,112,Financial Services,287.3088
PORT-1014,PYPL,"PayPal Holdings, Inc.",91,Financial Services,44.1976
PORT-1014,INTC,Intel Corporation,105,Technology,103.5045
PORT-1014,PYPL,"PayPal Holdings, Inc.",122,Financial Services,37.196
PORT-1014,QQQ,Invesco QQQ Trust,129,Index Funds / ETFs,539.793
PORT-1014,WMT,Walmart Inc.,124,Consumer Defensive,104.3152
PORT-1014,KO,The Coca-Cola Company,118,Consumer Defensive,71.8256
PORT-1014,XOM,Exxon Mobil Corporation,132,Energy,146.421
PORT-1014,MA,Mastercard Incorporated,14,Financial Services,539.5936
PORT-1014,GOOG,Alphabet Inc.,60,Technology,327.1055
PORT-1014,CVS,CVS Health Corporation,113,Healthcare,64.449
PORT-1014,INTC,Intel Corporation,119,Technology,90.1098
PORT-1014,CVS,CVS Health Corporation,38,Healthcare,66.2904
PORT-1014,AAPL,Apple Inc.,131,Technology,264.2225
PORT-1014,SOFI,"SoFi Technologies, Inc.",88,Financial Services,11.6424
PORT-1014,KO,The Coca-Cola Company,61,Consumer Defensive,66.9284
PORT-1014,BA,The Boeing Company,57,Industrials,204.113
PORT-1014,XOM,Exxon Mobil Corporation,67,Energy,137.547
PORT-1014,WMT,Walmart Inc.,148,Consumer Defensive,107.8714
PORT-1014,UNH,UnitedHealth Group Incorporated,26,Healthcare,372.4897
PORT-1014,WMT,Walmart Inc.,43,Consumer Defensive,97.2028
PORT-1014,UNH,UnitedHealth Group Incorporated,150,Healthcare,364.8095
PORT-1014,PYPL,"PayPal Holdings, Inc.",99,Financial Services,31.5072
PORT-1014,GE,General Electric Company,119,Industrials,241.0796
PORT-1014,WMT,Walmart Inc.,116,Consumer Defensive,113.7984
PORT-1014,WMT,Walmart Inc.,25,Consumer Defensive,98.3882
PORT-1014,MSFT,Microsoft Corporation,27,Technology,359.0229
PORT-1014,PLTR,Palantir Technologies Inc.,102,Technology,108.6582
PORT-1014,BA,The Boeing Company,105,Industrials,242.244
PORT-1014,PLTR,Palantir Technologies Inc.,79,Technology,140.4606
PORT-1014,AAPL,Apple Inc.,71,Technology,261.114
PORT-1014,PYPL,"PayPal Holdings, Inc.",83,Financial Services,33.6952
PORT-1014,QQQ,Invesco QQQ Trust,140,Index Funds / ETFs,692.9775
PORT-1014,CVS,CVS Health Corporation,52,Healthcare,86.5458
PORT-1014,QQQ,Invesco QQQ Trust,86,Index Funds / ETFs,605.4435
PORT-1014,SOFI,"SoFi Technologies, Inc.",73,Financial Services,15.1998
PORT-1014,NVDA,NVIDIA Corporation,126,Technology,182.836
PORT-1014,VOO,Vanguard S&P 500 ETF,95,Index Funds / ETFs,593.3656
PORT-1014,SOFI,"SoFi Technologies, Inc.",75,Financial Services,12.2892
PORT-1014,BA,The Boeing Company,150,Industrials,219.814
PORT-1014,INTC,Intel Corporation,46,Technology,103.5045
PORT-1014,VOO,Vanguard S&P 500 ETF,112,Index Funds / ETFs,669.2612
PORT-1014,PG,The Procter & Gamble Company,14,Consumer Defensive,128.3163
PORT-1014,INTC,Intel Corporation,13,Technology,131.5116
PORT-1014,ABBV,AbbVie Inc.,140,Healthcare,236.94
PORT-1014,KO,The Coca-Cola Company,86,Consumer Defensive,57.134
PORT-1014,QQQ,Invesco QQQ Trust,99,Index Funds / ETFs,510.615
PORT-1014,PLTR,Palantir Technologies Inc.,61,Technology,135.1602
PORT-1014,UNH,UnitedHealth Group Incorporated,98,Healthcare,364.8095
PORT-1014,INTC,Intel Corporation,100,Technology,122.9877
PORT-1014,PLTR,Palantir Technologies Inc.,60,Technology,143.1108
PORT-1014,PYPL,"PayPal Holdings, Inc.",66,Financial Services,45.5104
PORT-1014,PG,The Procter & Gamble Company,43,Consumer Defensive,137.1657
PORT-1014,PLTR,Palantir Technologies Inc.,123,Technology,123.2343
PORT-1014,MA,Mastercard Incorporated,110,Financial Services,351.4784
PORT-1014,AAPL,Apple Inc.,149,Technology,301.5245
PORT-1014,SOFI,"SoFi Technologies, Inc.",77,Financial Services,11.4807
PORT-1014,TSLA,"Tesla, Inc.",142,Consumer Cyclical,400.7276
PORT-1014,AMZN,"Amazon.com, Inc.",70,Consumer Cyclical,255.539
PORT-1014,PG,The Procter & Gamble Company,56,Consumer Defensive,126.8414
PORT-1014,AAPL,Apple Inc.,71,Technology,341.935
PORT-1014,NVDA,NVIDIA Corporation,10,Technology,231.734
PORT-1014,TSLA,"Tesla, Inc.",21,Consumer Cyclical,343.4808
PORT-1014,PLTR,Palantir Technologies Inc.,77,Technology,104.6829
PORT-1014,WMT,Walmart Inc.,6,Consumer Defensive,130.394
PORT-1014,PLTR,Palantir Technologies Inc.,62,Technology,137.8104
PORT-1014,MSFT,Microsoft Corporation,42,Technology,425.0501
PORT-1014,SOFI,"SoFi Technologies, Inc.",115,Financial Services,14.0679
PORT-1014,KO,The Coca-Cola Company,63,Consumer Defensive,78.3552
PORT-1014,CVS,CVS Health Corporation,137,Healthcare,90.2286
PORT-1014,SOFI,"SoFi Technologies, Inc.",149,Financial Services,15.5232
PORT-1014,BA,The Boeing Company,141,Industrials,157.01
PORT-1014,UNH,UnitedHealth Group Incorporated,88,Healthcare,318.7283
PORT-1014,KO,The Coca-Cola Company,147,Consumer Defensive,84.8848
PORT-1014,UNH,UnitedHealth Group Incorporated,82,Healthcare,318.7283
PORT-1014,AAPL,Apple Inc.,46,Technology,223.812
PORT-1014,KO,The Coca-Cola Company,86,Consumer Defensive,79.1714
PORT-1014,XOM,Exxon Mobil Corporation,69,Energy,143.463
PORT-1014,MA,Mastercard Incorporated,14,Financial Services,430.6848
PORT-1014,AAPL,Apple Inc.,19,Technology,335.718
PORT-1014,WMT,Walmart Inc.,133,Consumer Defensive,99.5736
PORT-1014,BA,The Boeing Company,69,Industrials,174.954
PORT-1014,TSLA,"Tesla, Inc.",102,Consumer Cyclical,387.5168
PORT-1014,JPM,JPMorgan Chase & Co.,67,Financial Services,317.2368
PORT-1014,CVS,CVS Health Corporation,63,Healthcare,76.4181
PORT-1014,CVS,CVS Health Corporation,99,Healthcare,93.9114
PORT-1014,INTC,Intel Corporation,114,Technology,109.593
PORT-1014,VOO,Vanguard S&P 500 ETF,41,Index Funds / ETFs,600.2652
PORT-1014,MA,Mastercard Incorporated,80,Financial Services,460.3872
PORT-1014,QQQ,Invesco QQQ Trust,129,Index Funds / ETFs,751.3335
PORT-1014,MSFT,Microsoft Corporation,120,Technology,429.1768
PORT-1014,UNH,UnitedHealth Group Incorporated,5,Healthcare,360.9694
PORT-1014,VOO,Vanguard S&P 500 ETF,99,Index Funds / ETFs,745.1568
PORT-1014,GE,General Electric Company,17,Industrials,263.2843
PORT-1014,ABBV,AbbVie Inc.,73,Healthcare,157.242
PORT-1014,JPM,JPMorgan Chase & Co.,136,Financial Services,251.3952
PORT-1014,AMZN,"Amazon.com, Inc.",84,Consumer Cyclical,222.917
PORT-1014,SOFI,"SoFi Technologies, Inc.",85,Financial Services,12.1275
PORT-1014,ABBV,AbbVie Inc.,76,Healthcare,150.78
PORT-1014,CVS,CVS Health Corporation,132,Healthcare,66.2904
PORT-1014,QQQ,Invesco QQQ Trust,55,Index Funds / ETFs,547.0875
PORT-1014,AMZN,"Amazon.com, Inc.",89,Consumer Cyclical,209.3245
PORT-1014,CVS,CVS Health Corporation,130,Healthcare,81.0216
PORT-1014,NVDA,NVIDIA Corporation,76,Technology,184.962
PORT-1014,QQQ,Invesco QQQ Trust,35,Index Funds / ETFs,780.5115
PORT-1014,KO,The Coca-Cola Company,141,Consumer Defensive,79.1714
PORT-1014,ABBV,AbbVie Inc.,82,Healthcare,200.322
PORT-1014,TSLA,"Tesla, Inc.",108,Consumer Cyclical,378.7096
PORT-1014,GE,General Electric Company,145,Industrials,234.7354
PORT-1014,PYPL,"PayPal Holdings, Inc.",98,Financial Services,45.5104
PORT-1014,JPM,JPMorgan Chase & Co.,17,Financial Services,317.2368
PORT-1014,NVDA,NVIDIA Corporation,44,Technology,216.852
PORT-1014,NVDA,NVIDIA Corporation,91,Technology,172.206
PORT-1014,TSLA,"Tesla, Inc.",71,Consumer Cyclical,418.342
PORT-1014,SOFI,"SoFi Technologies, Inc.",121,Financial Services,17.787
PORT-1014,UNH,UnitedHealth Group Incorporated,100,Healthcare,387.8501
PORT-1014,MSFT,Microsoft Corporation,120,Technology,433.3035
PORT-1014,XOM,Exxon Mobil Corporation,29,Energy,162.69
PORT-1014,GOOG,Alphabet Inc.,24,Technology,423.313
PORT-1015,NVDA,NVIDIA Corporation,43,Technology,225.356
PORT-1015,AAPL,Apple Inc.,58,Technology,233.1375
PORT-1015,CVS,CVS Health Corporation,107,Healthcare,83.7837
PORT-1015,GE,General Electric Company,122,Industrials,288.6611
PORT-1015,XOM,Exxon Mobil Corporation,70,Energy,156.774
PORT-1015,QQQ,Invesco QQQ Trust,22,Index Funds / ETFs,773.217
PORT-1015,ABBV,AbbVie Inc.,146,Healthcare,213.246
PORT-1015,KO,The Coca-Cola Company,59,Consumer Defensive,77.539
PORT-1015,AAPL,Apple Inc.,71,Technology,292.199
PORT-1015,AAPL,Apple Inc.,109,Technology,320.1755
PORT-1015,SOFI,"SoFi Technologies, Inc.",92,Financial Services,15.0381
PORT-1015,JPM,JPMorgan Chase & Co.,136,Financial Services,275.3376
PORT-1015,XOM,Exxon Mobil Corporation,143,Energy,153.816
PORT-1015,MSFT,Microsoft Corporation,20,Technology,453.937
PORT-1015,UNH,UnitedHealth Group Incorporated,2,Healthcare,353.2892
PORT-1015,GOOG,Alphabet Inc.,64,Technology,384.83
PORT-1015,INTC,Intel Corporation,65,Technology,85.239
PORT-1015,UNH,UnitedHealth Group Incorporated,26,Healthcare,407.0506
PORT-1015,TSLA,"Tesla, Inc.",70,Consumer Cyclical,422.7456
PORT-1015,SOFI,"SoFi Technologies, Inc.",6,Financial Services,12.4509
PORT-1015,GE,General Electric Company,66,Industrials,323.5542
PORT-1015,MSFT,Microsoft Corporation,69,Technology,363.1496
PORT-1015,PG,The Procter & Gamble Company,15,Consumer Defensive,138.6406
PORT-1015,WMT,Walmart Inc.,133,Consumer Defensive,116.1692
PORT-1015,VOO,Vanguard S&P 500 ETF,89,Index Funds / ETFs,676.1608
PORT-1015,PG,The Procter & Gamble Company,50,Consumer Defensive,157.8143
PORT-1015,JPM,JPMorgan Chase & Co.,62,Financial Services,275.3376
PORT-1015,TSLA,"Tesla, Inc.",119,Consumer Cyclical,356.6916
PORT-1015,MA,Mastercard Incorporated,5,Financial Services,361.3792
PORT-1015,AAPL,Apple Inc.,66,Technology,261.114
PORT-1015,NVDA,NVIDIA Corporation,150,Technology,206.222
PORT-1015,TSLA,"Tesla, Inc.",64,Consumer Cyclical,387.5168
PORT-1015,GOOG,Alphabet Inc.,14,Technology,407.9198
PORT-1015,QQQ,Invesco QQQ Trust,29,Index Funds / ETFs,685.683
PORT-1015,QQQ,Invesco QQQ Trust,3,Index Funds / ETFs,744.039
PORT-1015,AMZN,"Amazon.com, Inc.",12,Consumer Cyclical,206.606
PORT-1015,CVS,CVS Health Corporation,93,Healthcare,69.9732
PORT-1015,UNH,UnitedHealth Group Incorporated,4,Healthcare,295.6877
PORT-1015,NVDA,NVIDIA Corporation,98,Technology,176.458
PORT-1015,CVS,CVS Health Corporation,7,Healthcare,99.4356
PORT-1015,XOM,Exxon Mobil Corporation,53,Energy,124.236
PORT-1015,VOO,Vanguard S&P 500 ETF,148,Index Funds / ETFs,745.1568
PORT-1015,BA,The Boeing Company,126,Industrials,159.253
PORT-1015,JPM,JPMorgan Chase & Co.,121,Financial Services,254.388
PORT-1015,INTC,Intel Corporation,120,Technology,122.9877
PORT-1015,MSFT,Microsoft Corporation,148,Technology,396.1632
PORT-1015,PG,The Procter & Gamble Company,49,Consumer Defensive,153.3896
PORT-1015,PYPL,"PayPal Holdings, Inc.",61,Financial Services,33.2576
PORT-1015,JPM,JPMorgan Chase & Co.,95,Financial Services,293.2944
PORT-1015,KO,The Coca-Cola Company,73,Consumer Defensive,76.7228
PORT-1015,ABBV,AbbVie Inc.,86,Healthcare,230.478
PORT-1015,INTC,Intel Corporation,21,Technology,113.2461
PORT-1015,AAPL,Apple Inc.,30,Technology,273.548
PORT-1015,BA,The Boeing Company,50,Industrials,197.384
PORT-1015,XOM,Exxon Mobil Corporation,142,Energy,152.337
PORT-1015,SOFI,"SoFi Technologies, Inc.",31,Financial Services,13.7445
PORT-1015,XOM,Exxon Mobil Corporation,11,Energy,121.278
PORT-1015,KO,The Coca-Cola Company,32,Consumer Defensive,74.2742
PORT-1015,ABBV,AbbVie Inc.,136,Healthcare,236.94
PORT-1015,INTC,Intel Corporation,31,Technology,97.416
PORT-1015,CVS,CVS Health Corporation,100,Healthcare,96.6735
PORT-1015,WMT,Walmart Inc.,35,Consumer Defensive,111.4276
PORT-1015,TSLA,"Tesla, Inc.",94,Consumer Cyclical,312.6556
PORT-1015,BA,The Boeing Company,122,Industrials,228.786
PORT-1015,GE,General Electric Company,58,Industrials,253.768
PORT-1015,AMZN,"Amazon.com, Inc.",86,Consumer Cyclical,198.4505
PORT-1015,MSFT,Microsoft Corporation,113,Technology,445.6836
PORT-1015,BA,The Boeing Company,37,Industrials,163.739
PORT-1015,INTC,Intel Corporation,2,Technology,114.4638
PORT-1015,VOO,Vanguard S&P 500 ETF,10,Index Funds / ETFs,558.8676
PORT-1015,PYPL,"PayPal Holdings, Inc.",147,Financial Services,35.4456
PORT-1015,QQQ,Invesco QQQ Trust,85,Index Funds / ETFs,576.2655
PORT-1015,WMT,Walmart Inc.,69,Consumer Defensive,82.978
PORT-1015,NVDA,NVIDIA Corporation,51,Technology,218.978
PORT-1015,KO,The Coca-Cola Company,75,Consumer Defensive,63.6636
PORT-1015,MA,Mastercard Incorporated,62,Financial Services,490.0896
PORT-1015,AMZN,"Amazon.com, Inc.",117,Consumer Cyclical,282.724
PORT-1015,AMZN,"Amazon.com, Inc.",71,Consumer Cyclical,260.976
PORT-1015,GOOG,Alphabet Inc.,99,Technology,396.3749
PORT-1015,NVDA,NVIDIA Corporation,51,Technology,231.734
PORT-1015,QQQ,Invesco QQQ Trust,19,Index Funds / ETFs,620.0325
PORT-1015,MA,Mastercard Incorporated,118,Financial Services,420.784
PORT-1015,XOM,Exxon Mobil Corporation,30,Energy,159.732
PORT-1015,UNH,UnitedHealth Group Incorporated,128,Healthcare,360.9694
